,nom,nom2,altitude,lat,lng,departement,lien,liencols,ouverture,est_cycliste
2059,Pas de Saint Martin,,403.0,46.86323,4.69574,de la Saône-et-Loire,cols-departement-saone-et-loire-d71.html,,,False
2060,Col du Bois Clair,,394.0,46.38327,4.66968,de la Saône-et-Loire,cols-departement-saone-et-loire-d71.html,https://www.cols-cyclisme.com/recherche/Col du Bois Clair.htm,,True
2061,Col de Pierreclos,,383.0,46.31566,4.71185,de la Saône-et-Loire,cols-departement-saone-et-loire-d71.html,,,False
2062,Col de Brancion,,354.0,46.5414,4.80058,de la Saône-et-Loire,cols-departement-saone-et-loire-d71.html,https://www.cols-cyclisme.com/recherche/Col de Brancion.htm,,True
2063,Col de Beaufer,,303.0,46.54966,4.87274,de la Saône-et-Loire,cols-departement-saone-et-loire-d71.html,https://www.cols-cyclisme.com/recherche/Col de Beaufer.htm,,True
2064,Col de la Préole,,270.0,46.51908,4.86918,de la Saône-et-Loire,cols-departement-saone-et-loire-d71.html,https://www.cols-cyclisme.com/recherche/Col de la Préole.htm,,True
2065,Col de l'Iseran,,2764.0,45.41714,7.03082,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col de l'Iseran.htm,Ouvert,True
2066,Collet du Plan Nicolas,,2406.0,45.07595,6.41177,de la Savoie,cols-departement-savoie-d73.html,,,False
2067,Col de la Loze,,2304.0,45.40504,6.60166,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col de la Loze.htm,,True
2068,Col du Petit St. Bernard,,2188.0,45.68046,6.88392,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col du Petit Saint Bernard.htm,Ouvert,True
2069,Col du Petit Mont Cenis,,2183.0,45.21065,6.86553,de la Savoie,cols-departement-savoie-d73.html,,,False
2070,Col du Mont Cenis,,2081.0,45.25991,6.90082,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col du Mont Cenis.htm,Ouvert,True
2071,Col de la Croix de Fer,,2064.0,45.22764,6.20292,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col de la Croix de Fer.htm,Ouvert,True
2072,Col de la Madeleine,,1993.0,45.43526,6.3757,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col de la Madeleine.htm,Ouvert,True
2073,Col du Joly,,1989.0,45.78389,6.67411,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col du Joly.htm,,True
2074,Cormet de Roselend,,1968.0,45.69128,6.69068,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Cormet de Roselend.htm,Ouvert,True
2075,Col du Glandon,,1924.0,45.23963,6.17539,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col du Glandon.htm,Ouvert,True
2076,Col de la Lézette,,1786.0,45.76061,6.55274,de la Savoie,cols-departement-savoie-d73.html,,,False
2077,Col de la Madeleine,,1752.0,45.30265,6.94791,de la Savoie,cols-departement-savoie-d73.html,,,False
2078,Col du Pré,,1703.0,45.69025,6.59794,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col du Pré.htm,,True
2079,Col d'Albanne,,1652.0,45.21209,6.42216,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col d'Albanne.htm,,True
2080,Col des Saisies,,1633.0,45.75829,6.52812,de la Savoie,cols-departement-savoie-d73.html,,Ouvert,False
2081,Le Col,,1633.0,45.2123,6.64829,de la Savoie,cols-departement-savoie-d73.html,,,False
2082,Col du Mollard,,1630.0,45.21032,6.33714,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col du Mollard.htm,Ouvert,True
2083,Col de Méraillet,,1605.0,45.69471,6.63337,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col de Méraillet.htm,Ouvert,True
2084,Col de l'Arpettaz,,1581.0,45.79686,6.43424,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col de l'Arpettaz.htm,,True
2085,Col du Télégraphe,,1566.0,45.20275,6.44473,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col du Télégraphe.htm,Ouvert,True
2086,Col de Chaussy,,1533.0,45.34366,6.35652,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col de Chaussy.htm,,True
2087,Le Col,,1530.0,45.18453,6.43841,de la Savoie,cols-departement-savoie-d73.html,,,False
2088,Golet de la Pierre,,1508.0,45.68644,5.97852,de la Savoie,cols-departement-savoie-d73.html,,,False
2089,Golet du Taisson,,1487.0,45.68548,5.9834,de la Savoie,cols-departement-savoie-d73.html,,,False
2090,Col des Aravis,,1486.0,45.8723,6.46501,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col des Aravis.htm,Ouvert,True
2091,Col du Pradier,,1456.0,45.51445,6.5277,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col du Pradier.htm,,True
2092,Pas du Rebollion,,1436.0,45.66937,5.97357,de la Savoie,cols-departement-savoie-d73.html,,,False
2093,Col de la Coche,,1434.0,45.46964,6.50152,de la Savoie,cols-departement-savoie-d73.html,,,False
2094,Col de Beau Plan,,1420.0,45.24369,6.47721,de la Savoie,cols-departement-savoie-d73.html,,,False
2095,Passage du Croc,,1413.0,45.63673,5.96413,de la Savoie,cols-departement-savoie-d73.html,,,False
2096,La Cochette,,1355.0,45.23012,6.33544,de la Savoie,cols-departement-savoie-d73.html,,,False
2097,Col du Tra,,1308.0,45.51571,6.59562,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col du Tra.htm,,True
2098,Le Collet,,1298.0,45.26196,6.30627,de la Savoie,cols-departement-savoie-d73.html,,,False
2099,Col du Grand Cucheron,,1188.0,45.48991,6.24847,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col du Grand Cucheron.htm,Ouvert,True
2100,Col du Lindar,,1187.0,45.56558,6.08268,de la Savoie,cols-departement-savoie-d73.html,,,False
2101,Col de la Clusaz,,1184.0,45.69608,6.01192,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col de la Clusaz.htm,,True
2102,Col de Plainpalais,,1173.0,45.64719,6.01853,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col de Plainpalais.htm,Ouvert,True
2103,Col de la Clusaz,,1169.0,45.45373,5.85931,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col de la Cluse.htm,Ouvert,True
2104,Le Collet,,1140.0,45.21786,6.31902,de la Savoie,cols-departement-savoie-d73.html,,,False
2105,Col des Prés,,1135.0,45.59588,6.06006,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col des Prés.htm,,True
2106,Col du Granier,Col du Frêne,1134.0,45.48044,5.91511,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col du Granier.htm,Ouvert,True
2107,Col de Champ Laurent,,1116.0,45.50518,6.2192,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col de Champ Laurent.htm,,True
2108,Pas du Lièvre,,1060.0,45.59535,5.81477,de la Savoie,cols-departement-savoie-d73.html,,,False
2109,Passage de Barbiset,,1040.0,45.6003,5.82285,de la Savoie,cols-departement-savoie-d73.html,,,False
2110,Col de Crouz,,990.0,45.54048,6.0709,de la Savoie,cols-departement-savoie-d73.html,,,False
2111,Col de l'Epine,,987.0,45.58054,5.82361,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col de l'Epine.htm,Ouvert,True
2112,Col du Clergeon,,979.0,45.8472,5.87771,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col du Clergeon.htm,Ouvert,True
2113,Col de Marocaz,,958.0,45.55001,6.07629,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col de Marocaz.htm,Ouvert,True
2114,Col des Egaux,,958.0,45.44412,5.81171,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col des Egaux.htm,,True
2115,Collet de Tamié,,958.0,45.67506,6.31484,de la Savoie,cols-departement-savoie-d73.html,,,False
2116,Col du Frêne,,950.0,45.58248,6.13565,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col du Frêne.htm,,True
2117,Col de Tamié,,907.0,45.67007,6.30772,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col de Tamié.htm,Ouvert,True
2118,Col de la Porte,,900.0,45.23275,6.4587,de la Savoie,cols-departement-savoie-d73.html,,,False
2119,Col du Sapenay,,897.0,45.82485,5.86916,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col du Sapenay.htm,Ouvert,True
2120,Col de la Forclaz de Queige,,871.0,45.72569,6.44295,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col de la Forclaz de Queige.htm,Ouvert,True
2121,Pas de la Fosse (Tunnel),,822.0,45.51352,5.9248,de la Savoie,cols-departement-savoie-d73.html,,,False
2122,Col du Mont Tournier,,821.0,45.63371,5.70954,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col du Mont Tournier.htm,,True
2123,Col de Cessens,,797.0,45.79821,5.87472,de la Savoie,cols-departement-savoie-d73.html,,,False
2124,Col du Ventour,,780.0,45.30817,6.35647,de la Savoie,cols-departement-savoie-d73.html,,,False
2125,Col de la Lattaz,,754.0,45.60902,5.72504,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col de la Lattaz.htm,,True
2126,Col du Vorger,,714.0,45.70947,6.37893,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col du Vorger.htm,,True
2127,Le Collet,,660.0,45.62311,5.73065,de la Savoie,cols-departement-savoie-d73.html,,,False
2128,Col de la Chambotte,,650.0,45.77693,5.8746,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col de la Chambotte.htm,Ouvert,True
2129,Col de Montessuit,,640.0,45.69898,6.4191,de la Savoie,cols-departement-savoie-d73.html,,,False
2130,Col du Chat,Col de Chevelu,633.0,45.6928,5.84738,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col du Chat.htm,Ouvert,True
2131,Col de Couz,Col du Cheval Blanc,624.0,45.46943,5.81726,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col de Couz.htm,Ouvert,True
2132,Col du Banchet,,590.0,45.56594,5.73418,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col du Banchet.htm,Ouvert,True
2133,Col de la Cochette,,587.0,45.51295,6.1496,de la Savoie,cols-departement-savoie-d73.html,,,False
2134,Col de la Crusille,,576.0,45.59346,5.73134,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col de la Crusille.htm,Ouvert,True
2135,le Coleron,,565.0,45.68655,6.37308,de la Savoie,cols-departement-savoie-d73.html,,,False
2136,Col de St Saturnin,,409.0,45.59641,5.94102,de la Savoie,cols-departement-savoie-d73.html,https://www.cols-cyclisme.com/recherche/Col de Saint Saturnin.htm,,True
2137,Col de Pierre Carrée,,1843.0,46.01184,6.67811,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de Pierre Carrée.htm,,True
2138,Col de Bassachaux,,1783.0,46.22259,6.77219,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de Bassachaux.htm,,True
2139,Col de Joux Verte,,1760.0,46.19999,6.75928,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de Joux verte.htm,Ouvert,True
2140,Col des Annes,,1722.0,45.97054,6.52348,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col des Annes.htm,,True
2141,Col du Ranfolly,,1658.0,46.13952,6.69571,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col du Ranfolly.htm,Ouvert,True
2142,Col de la Colombière,Col d'Auferrand,1613.0,45.99207,6.4755,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de la Colombière.htm,Ouvert,True
2143,Col de la Ramaz,,1559.0,46.16335,6.57484,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de la Ramaz.htm,Ouvert,True
2144,Col de Solaizon,,1502.0,46.03185,6.42194,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de Solaison.htm,,True
2145,Col du Merdassier,,1500.0,45.86307,6.41718,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col du Merdassier.htm,,True
2146,Col de la Croix Fry,Col de Manigod,1467.0,45.87727,6.40455,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de la Croix Fry.htm,,True
2147,Col des Montets,,1461.0,46.00381,6.92362,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col des Montets.htm,Ouvert,True
2148,Col des Confins,,1432.0,45.9244,6.48285,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,,,False
2149,Col de l'Encrenaz,,1432.0,46.17274,6.63376,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de l'Encrenaz.htm,Ouvert,True
2150,Col des Glières,,1425.0,45.96586,6.33307,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col des Glières.htm,,True
2151,Col de la Savolière,,1418.0,46.14055,6.60733,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de la Savolière.htm,,True
2152,Pas de Morgins,,1371.0,46.24961,6.8459,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Pas de Morgins.htm,Ouvert,True
2153,Col des Pitons,,1335.0,46.09211,6.13996,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col des Pitons / Mont Salève.htm,,True
2154,Le Collet,,1330.0,45.95711,6.31127,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,,,False
2155,Col des Convers,,1300.0,46.07928,6.12633,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,,,False
2156,Col de Plan Bois,,1299.0,45.83995,6.3585,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de Plan Bois.htm,,True
2157,Col de Romme,,1291.0,46.029614,6.572796,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de Romme.htm,,True
2158,Col de Grande Gorge,,1286.0,46.1394,6.18063,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,,,False
2159,Col de Trechauffé,,1241.0,46.31387,6.62838,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de Trechauffé.htm,,True
2160,Col du Corbier,,1237.0,46.28363,6.64462,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col du Corbier.htm,,True
2161,Col de l'Avernaz,,1234.0,46.18596,6.46976,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,,,False
2162,Col de la Croisette,,1176.0,46.11954,6.17157,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,,,False
2163,Col des Gets,,1163.0,46.15839,6.66752,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col des Gets.htm,Ouvert,True
2164,Col des Arces,,1163.0,46.26842,6.49225,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col des Arces.htm,,True
2165,Col de la Forclaz de Montmin,,1150.0,45.80827,6.24491,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de la Forclaz de Montmin.htm,,True
2166,Col des Moises,,1121.0,46.27755,6.46771,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col des Moises.htm,,True
2167,Col du Feu,La Basse,1120.0,46.29436,6.50915,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col du Feu.htm,,True
2168,Col de Cou,,1117.0,46.26235,6.45414,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de Cou.htm,,True
2169,Seuil de Megève,,1107.0,45.8677,6.62771,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Megève.htm,,True
2170,Col de Terramont,,1098.0,46.24737,6.49013,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de Terramont.htm,,True
2171,Col des Contrebandiers,,1054.0,45.88959,6.19362,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,,,False
2172,Col du Grand Taillet,,1041.0,46.32492,6.61903,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col du Grand Taillet.htm,,True
2173,Col de Jambaz,,1027.0,46.23505,6.52013,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de Jambaz.htm,,True
2174,Col du Perret,Col de la Golette,963.0,46.19782,6.42818,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col du Perret.htm,,True
2175,Col de St Jean de Sixt,,956.0,45.92324,6.41022,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de Saint Jean de Sixt.htm,,True
2176,Col de l'Epine,,947.0,45.77913,6.34907,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de l'Epine.htm,,True
2177,Col de Saxel,Col du Mont Benet,943.0,46.24763,6.39789,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de Saxel.htm,,True
2178,Col de Ludran,,938.0,46.17597,6.39938,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de Ludran.htm,,True
2179,Col des Fleuries,Col de Doucy,930.0,46.02529,6.28755,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col des Fleuries.htm,,True
2180,Pas de Cheval,,923.0,46.06646,6.21133,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,,,False
2181,Col de Pré Vernet,,917.0,45.90817,6.17276,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,,,False
2182,Col Le Parc,,915.0,46.09154,6.20584,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,,,False
2183,Col de Leschaux,,897.0,45.7718,6.13193,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de Leschaux.htm,,True
2184,Col du Marais,Col de Serraval,833.0,45.82701,6.33395,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col du Marais.htm,,True
2185,Col d'Evires,,801.0,46.04524,6.25694,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col d'Evires.htm,,True
2186,Col de la Croix Biche,,801.0,46.08012,6.05387,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,,,False
2187,Col du Mont Sion,,785.0,46.07451,6.08731,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,,,False
2188,Col des Essérieux,,763.0,45.78864,6.3277,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,,,False
2189,Col de Chatillon,,741.0,46.08791,6.58309,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,https://www.cols-cyclisme.com/recherche/Col de Chatillon sur Cluses.htm,,True
2190,La Clef des Faux,,727.0,45.99235,6.09782,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,,,False
2191,Col des Menulles,,714.0,45.99684,6.06683,de la Haute-Savoie,cols-departement-haute-savoie-d74.html,,,False
